"","d$nombre_act","d$latitud","d$longitud"
"2101","Inmobiliarias y corredores de bienes raíces",19.42798762,-99.14270733
"2102","Inmobiliarias y corredores de bienes raíces",19.41991237,-99.16702622
"2103","Inmobiliarias y corredores de bienes raíces",19.37516811,-99.1907903
"2104","Inmobiliarias y corredores de bienes raíces",19.43069905,-99.16644507
"2105","Inmobiliarias y corredores de bienes raíces",19.40400924,-99.24200083
"2106","Inmobiliarias y corredores de bienes raíces",19.43558681,-99.21094895
"2107","Inmobiliarias y corredores de bienes raíces",19.4136181,-99.1855704
"2108","Inmobiliarias y corredores de bienes raíces",19.37479688,-99.13618451
"2109","Inmobiliarias y corredores de bienes raíces",19.41412161,-99.17031793
"2110","Inmobiliarias y corredores de bienes raíces",19.43323279,-99.15533288
"2111","Inmobiliarias y corredores de bienes raíces",19.41611917,-99.18266189
"2112","Inmobiliarias y corredores de bienes raíces",19.42858404,-99.20635508
"2113","Inmobiliarias y corredores de bienes raíces",19.42947933,-99.17315021
"2114","Inmobiliarias y corredores de bienes raíces",19.43408707,-99.13587132
"2115","Inmobiliarias y corredores de bienes raíces",19.43480313,-99.18804594
"2116","Inmobiliarias y corredores de bienes raíces",19.43710505,-99.18720169
"2117","Inmobiliarias y corredores de bienes raíces",19.42093162,-99.16982068
"2118","Inmobiliarias y corredores de bienes raíces",19.43890498,-99.15625631
"2119","Inmobiliarias y corredores de bienes raíces",19.4310915,-99.19775243
"2120","Inmobiliarias y corredores de bienes raíces",19.38904281,-99.1651404
"2121","Inmobiliarias y corredores de bienes raíces",19.42638704,-99.15222717
"2122","Inmobiliarias y corredores de bienes raíces",19.4271263,-99.17745368
"2123","Inmobiliarias y corredores de bienes raíces",19.38479203,-99.1751708
"2124","Inmobiliarias y corredores de bienes raíces",19.42035859,-99.16851111
"2125","Inmobiliarias y corredores de bienes raíces",19.37642662,-99.17748894
"2126","Inmobiliarias y corredores de bienes raíces",19.39469531,-99.17352978
"2127","Inmobiliarias y corredores de bienes raíces",19.43726033,-99.20998624
"2128","Inmobiliarias y corredores de bienes raíces",19.4082496,-99.17104249
"2129","Inmobiliarias y corredores de bienes raíces",19.41248782,-99.16650396
"2130","Inmobiliarias y corredores de bienes raíces",19.43863501,-99.20446067
"2131","Inmobiliarias y corredores de bienes raíces",19.39275819,-99.17936061
"2132","Inmobiliarias y corredores de bienes raíces",19.36615038,-99.15378055
"2133","Inmobiliarias y corredores de bienes raíces",19.42870607,-99.17143779
"2134","Inmobiliarias y corredores de bienes raíces",19.40836386,-99.19824676
"2135","Inmobiliarias y corredores de bienes raíces",19.43586158,-99.18304032
"2136","Inmobiliarias y corredores de bienes raíces",19.42908815,-99.21612095
"2137","Inmobiliarias y corredores de bienes raíces",19.41586269,-99.21207728
"2138","Inmobiliarias y corredores de bienes raíces",19.38447306,-99.18316007
"2139","Inmobiliarias y corredores de bienes raíces",19.42488782,-99.13075633
"2140","Inmobiliarias y corredores de bienes raíces",19.43373779,-99.18138042
"2141","Inmobiliarias y corredores de bienes raíces",19.41294789,-99.16564421
"2142","Inmobiliarias y corredores de bienes raíces",19.38513913,-99.18004868
"2143","Inmobiliarias y corredores de bienes raíces",19.38371953,-99.17930855
"2144","Inmobiliarias y corredores de bienes raíces",19.42398928,-99.20356977
"2145","Inmobiliarias y corredores de bienes raíces",19.36245143,-99.1828896
"2146","Inmobiliarias y corredores de bienes raíces",19.4118489,-99.16807667
"2147","Inmobiliarias y corredores de bienes raíces",19.43336486,-99.15068647
"2148","Inmobiliarias y corredores de bienes raíces",19.38947794,-99.17333829
"2149","Inmobiliarias y corredores de bienes raíces",19.36599091,-99.1770795
"2150","Inmobiliarias y corredores de bienes raíces",19.42641622,-99.20364743
"2151","Inmobiliarias y corredores de bienes raíces",19.39486195,-99.17422761
"2152","Inmobiliarias y corredores de bienes raíces",19.43586158,-99.18304032
"2153","Inmobiliarias y corredores de bienes raíces",19.36751843,-99.17995659
"2154","Inmobiliarias y corredores de bienes raíces",19.41832199,-99.16008522
"2155","Inmobiliarias y corredores de bienes raíces",19.433898,-99.14078121
"2156","Inmobiliarias y corredores de bienes raíces",19.42522987,-99.17850722
"2157","Inmobiliarias y corredores de bienes raíces",19.43172689,-99.15377949
"2158","Inmobiliarias y corredores de bienes raíces",19.41694771,-99.15903242
"2159","Inmobiliarias y corredores de bienes raíces",19.44287325,-99.2028883
"2160","Inmobiliarias y corredores de bienes raíces",19.38834713,-99.18560482
"2161","Inmobiliarias y corredores de bienes raíces",19.39431701,-99.16635975
"2162","Inmobiliarias y corredores de bienes raíces",19.38250289,-99.16578246
"2163","Inmobiliarias y corredores de bienes raíces",19.38246651,-99.17690958
"2164","Inmobiliarias y corredores de bienes raíces",19.3615342,-99.15232504
"2165","Inmobiliarias y corredores de bienes raíces",19.41063763,-99.16816525
"2166","Inmobiliarias y corredores de bienes raíces",19.37523633,-99.17655377
"2167","Inmobiliarias y corredores de bienes raíces",19.43193225,-99.18084034
"2168","Inmobiliarias y corredores de bienes raíces",19.4045455,-99.16397541
"2169","Inmobiliarias y corredores de bienes raíces",19.37441106,-99.18133145
"2170","Inmobiliarias y corredores de bienes raíces",19.36593041,-99.18611131
"2171","Inmobiliarias y corredores de bienes raíces",19.40400924,-99.24200083
"2172","Inmobiliarias y corredores de bienes raíces",19.43240342,-99.13535064
"2173","Inmobiliarias y corredores de bienes raíces",19.40109113,-99.1394355
"2174","Inmobiliarias y corredores de bienes raíces",19.43193225,-99.18084034
"2175","Inmobiliarias y corredores de bienes raíces",19.39469531,-99.17352978
"2176","Inmobiliarias y corredores de bienes raíces",19.4382124,-99.1491777
"2177","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41789053,-99.16783424
"2178","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40586525,-99.17103264
"2179","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38490954,-99.17249776
"2180","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36366611,-99.1823705
"2181","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43786756,-99.18781314
"2182","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43901469,-99.15620723
"2183","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43355259,-99.18342753
"2184","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3947739,-99.13178266
"2185","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41924834,-99.17010511
"2186","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42522987,-99.17850722
"2187","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4167239,-99.16820337
"2188","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41221031,-99.17689036
"2189","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44826323,-99.21692983
"2190","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44826372,-99.21692979
"2191","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43692896,-99.16622074
"2192","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41544222,-99.16359231
"2193","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2194","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39474856,-99.17375277
"2195","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2196","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42815143,-99.2032483
"2197","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39328872,-99.17243982
"2198","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43284502,-99.18233407
"2199","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39142577,-99.17273761
"2200","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36988216,-99.17486094
"2201","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39275544,-99.1726063
"2202","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44946095,-99.16166414
"2203","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40776904,-99.17580708
"2204","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42720801,-99.20600805
"2205","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41460169,-99.17432301
"2206","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43114022,-99.22012482
"2207","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44107555,-99.20775687
"2208","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39486195,-99.17422761
"2209","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42285771,-99.16236096
"2210","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39486195,-99.17422761
"2211","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39182103,-99.17289007
"2212","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43155135,-99.13657942
"2213","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3947436,-99.17373202
"2214","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43051904,-99.20160267
"2215","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41326911,-99.16140889
"2216","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42923385,-99.20489698
"2217","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36546402,-99.18870194
"2218","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42011452,-99.16689439
"2219","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36115441,-99.16230677
"2220","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43464267,-99.18963151
"2221","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2222","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42422887,-99.15981109
"2223","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41421244,-99.17096911
"2224","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38591831,-99.15415437
"2225","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37680726,-99.16415899
"2226","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41427812,-99.16718146
"2227","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43535144,-99.18758017
"2228","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38534311,-99.1753864
"2229","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41906233,-99.16724758
"2230","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43781282,-99.18611439
"2231","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42487461,-99.15903081
"2232","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39097666,-99.17305917
"2233","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42720801,-99.20600805
"2234","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4118489,-99.16807667
"2235","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42800328,-99.16341626
"2236","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39360006,-99.17720518
"2237","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36404876,-99.18196786
"2238","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41250526,-99.17106983
"2239","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43251681,-99.1690158
"2240","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40586388,-99.16654673
"2241","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37530848,-99.17688037
"2242","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37344935,-99.15274111
"2243","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41465289,-99.16513387
"2244","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42338371,-99.15687355
"2245","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36848528,-99.17945489
"2246","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40832465,-99.17064475
"2247","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39431825,-99.17211124
"2248","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40589092,-99.17004003
"2249","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40412181,-99.16726322
"2250","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43782709,-99.18686085
"2251","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39667845,-99.17264073
"2252","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39486195,-99.17422761
"2253","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40206368,-99.16990677
"2254","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39026214,-99.16315124
"2255","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37629423,-99.17499611
"2256","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40176958,-99.16904069
"2257","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40227679,-99.16848381
"2258","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40607417,-99.16522927
"2259","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37882088,-99.18026833
"2260","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41544222,-99.16359231
"2261","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43284502,-99.18233407
"2262","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37141682,-99.17990452
"2263","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41078092,-99.13463992
"2264","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40771476,-99.17015882
"2265","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3790793,-99.16671791
"2266","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39125698,-99.1638054
"2267","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41168434,-99.18059037
"2268","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39642209,-99.17173395
"2269","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38056293,-99.13531329
"2270","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40720549,-99.16797246
"2271","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2272","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42871436,-99.16295213
"2273","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39032718,-99.17728531
"2274","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37437434,-99.15775004
"2275","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43621665,-99.19223192
"2276","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2277","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37728697,-99.1748077
"2278","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39576943,-99.14611441
"2279","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38762895,-99.17966001
"2280","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39470639,-99.1725961
"2281","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36660563,-99.14832341
"2282","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4326854,-99.18333792
"2283","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44266903,-99.15819524
"2284","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37622307,-99.17795335
"2285","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3844269,-99.1506268
"2286","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38072747,-99.16800161
"2287","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43577482,-99.21233287
"2288","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43804693,-99.19826703
"2289","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42688084,-99.16442364
"2290","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41918207,-99.17041052
"2291","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2292","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2293","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40496165,-99.17331558
"2294","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44710994,-99.21712093
"2295","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4265509,-99.16947653
"2296","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42897115,-99.16448291
"2297","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41735674,-99.16047451
"2298","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43330264,-99.14484972
"2299","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39612666,-99.15909017
"2300","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40588108,-99.17041694
"2301","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40383924,-99.24225028
"2302","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37909362,-99.18171241
"2303","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43204614,-99.16876605
"2304","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42649979,-99.16959223
"2305","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42931095,-99.20168962
"2306","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44595227,-99.17883059
"2307","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38869552,-99.17764752
"2308","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43541591,-99.18518336
"2309","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43757116,-99.18739917
"2310","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38924103,-99.17410639
"2311","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38161213,-99.17864999
"2312","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43531791,-99.15568536
"2313","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4457697,-99.16546611
"2314","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43155188,-99.17909636
"2315","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42506119,-99.2047147
"2316","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43577315,-99.21225544
"2317","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43136146,-99.18179777
"2318","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38900337,-99.14239995
"2319","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2320","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36953742,-99.1792363
"2321","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39360587,-99.17722779
"2322","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42398848,-99.16682095
"2323","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43298509,-99.18891228
"2324","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.45672299,-99.17841704
"2325","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.36507042,-99.14806058
"2326","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37082136,-99.15066255
"2327","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39268973,-99.2392873
"2328","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39918966,-99.1708352
"2329","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41067131,-99.18107771
"2330","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43040216,-99.20154994
"2331","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38490954,-99.17249776
"2332","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42565666,-99.15867296
"2333","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4362406,-99.20443928
"2334","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38690187,-99.14971762
"2335","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3801046,-99.16408918
"2336","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39486195,-99.17422761
"2337","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37878867,-99.1549969
"2338","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43292829,-99.18164781
"2339","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2340","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43714367,-99.1904879
"2341","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39105613,-99.16593325
"2342","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43241925,-99.16662146
"2343","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39179005,-99.17276294
"2344","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43473183,-99.18119302
"2345","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2346","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43459108,-99.14012311
"2347","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3837939,-99.17384575
"2348","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39097666,-99.17305917
"2349","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43000234,-99.21189932
"2350","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3953564,-99.17177319
"2351","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42881918,-99.17277441
"2352","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3919289,-99.15210311
"2353","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37852985,-99.1762252
"2354","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38970145,-99.16497988
"2355","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39276298,-99.1790053
"2356","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44358284,-99.18362945
"2357","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38910677,-99.16770588
"2358","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43786156,-99.18769525
"2359","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37583002,-99.17807992
"2360","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41235476,-99.18039832
"2361","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42390304,-99.16764438
"2362","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43589322,-99.15572249
"2363","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37253045,-99.18506591
"2364","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40143618,-99.17141936
"2365","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43050909,-99.15852647
"2366","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4060577,-99.17830342
"2367","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43523625,-99.1880323
"2368","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.45520678,-99.17466992
"2369","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42821906,-99.1639564
"2370","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39486195,-99.17422761
"2371","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38417811,-99.14859542
"2372","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37660837,-99.17873001
"2373","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39966242,-99.14707794
"2374","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41919376,-99.16260041
"2375","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42534522,-99.16124177
"2376","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43520092,-99.18371498
"2377","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42426748,-99.16426027
"2378","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42833137,-99.2058086
"2379","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.45293242,-99.21824911
"2380","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40533255,-99.17156962
"2381","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42389311,-99.17525214
"2382","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42906899,-99.17035306
"2383","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38208973,-99.16927526
"2384","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39657836,-99.18089096
"2385","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39583259,-99.15967994
"2386","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40638742,-99.13956386
"2387","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39682362,-99.17408283
"2388","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42883572,-99.1530001
"2389","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43027997,-99.19259076
"2390","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42030723,-99.1687415
"2391","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43781282,-99.18611439
"2392","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37944447,-99.16516605
"2393","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42638704,-99.15222717
"2394","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41762553,-99.17990529
"2395","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42886675,-99.1774393
"2396","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39784034,-99.16085292
"2397","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43695999,-99.21293681
"2398","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38493469,-99.15419648
"2399","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42383552,-99.17537543
"2400","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41964278,-99.1741819
"2401","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42290785,-99.16942091
"2402","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43113389,-99.20807828
"2403","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37810221,-99.15883574
"2404","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.389266,-99.14372658
"2405","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3827483,-99.16436501
"2406","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37772343,-99.15372995
"2407","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37971218,-99.17469445
"2408","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38447306,-99.18316007
"2409","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.3968031,-99.16420024
"2410","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40589488,-99.16988822
"2411","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37940799,-99.14105718
"2412","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44604309,-99.16972856
"2413","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37922955,-99.16521713
"2414","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.41301439,-99.17999098
"2415","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.4173869,-99.15248437
"2416","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40911291,-99.17590457
"2417","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43787434,-99.19434873
"2418","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43150395,-99.15435311
"2419","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43057014,-99.17083899
"2420","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40789998,-99.18503982
"2421","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.39469531,-99.17352978
"2422","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.43483988,-99.1474827
"2423","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.44109473,-99.19854608
"2424","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.40829382,-99.13695346
"2425","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37882285,-99.15827334
"2426","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38762895,-99.17966001
"2427","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.38854884,-99.16511748
"2428","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.37308727,-99.17934797
"2429","Servicios de diseño de sistemas de cómputo y servicios relacionados",19.42649055,-99.16961317
